date,canton,daily_tested,ncumul_tested,daily_conf,ncumul_conf,new_hosp,current_icu,current_vent,ncumul_released,daily_released,daily_deceased,ncumul_deceased,current_isolated,current_quarantined_total
2020-11-16,NW,,,19.0,789.0,,3.0,,,,0.0,8.0,124.0,
2020-11-17,NW,,,9.0,798.0,,3.0,,,,0.0,8.0,121.0,
2020-11-18,NW,,,9.0,807.0,,2.0,,,,0.0,8.0,114.0,
2020-11-19,NW,,,15.0,822.0,,2.0,,,,0.0,8.0,116.0,
2020-11-20,NW,,,13.0,835.0,,3.0,,,,0.0,8.0,125.0,
2020-11-21,NW,,,7.0,842.0,,3.0,,,,0.0,8.0,110.0,
2020-11-22,NW,,,11.0,853.0,,3.0,,,,0.0,8.0,104.0,
2020-11-23,NW,,,5.0,858.0,,3.0,,,,0.0,8.0,104.0,
2020-11-24,NW,,,7.0,865.0,,3.0,,,,0.0,8.0,101.0,
2020-11-25,NW,,,16.0,881.0,,3.0,,,,0.0,8.0,86.0,
2020-11-26,NW,,,15.0,896.0,,3.0,,,,0.0,8.0,110.0,
2020-11-27,NW,,,6.0,902.0,,3.0,,,,1.0,9.0,98.0,
2020-11-28,NW,,,16.0,918.0,,3.0,,,,1.0,10.0,92.0,
2020-11-29,NW,,,3.0,921.0,,3.0,,,,0.0,10.0,89.0,
2020-11-30,NW,,,13.0,934.0,,3.0,,,,0.0,10.0,82.0,
2020-12-01,NW,,,10.0,944.0,,3.0,,,,0.0,10.0,81.0,
2020-12-02,NW,,,5.0,949.0,,2.0,,,,0.0,10.0,91.0,
2020-12-03,NW,,,21.0,970.0,,2.0,,,,0.0,10.0,82.0,
2020-12-04,NW,,,20.0,990.0,,2.0,,,,0.0,10.0,109.0,
2020-12-05,NW,,,22.0,1012.0,,2.0,,,,0.0,10.0,98.0,
2020-12-06,NW,,,25.0,1037.0,,2.0,,,,0.0,10.0,109.0,
2020-12-07,NW,,,7.0,1044.0,,2.0,,,,0.0,10.0,128.0,
2020-12-08,NW,,,10.0,1054.0,,1.0,,,,0.0,10.0,123.0,
2020-12-09,NW,,,19.0,1073.0,,1.0,,,,0.0,10.0,123.0,
2020-12-10,NW,,,17.0,1090.0,,1.0,,,,0.0,10.0,156.0,
2020-12-11,NW,,,19.0,1109.0,,1.0,,,,0.0,10.0,127.0,
2020-12-12,NW,,,15.0,1124.0,,0.0,,,,1.0,11.0,122.0,
2020-12-13,NW,,,12.0,1136.0,,1.0,,,,0.0,11.0,125.0,
2020-12-14,NW,,,22.0,1158.0,,2.0,,,,0.0,11.0,122.0,
2020-12-15,NW,,,25.0,1183.0,,2.0,,,,0.0,11.0,129.0,
2020-12-16,NW,,,25.0,1208.0,,2.0,,,,0.0,11.0,131.0,
2020-12-17,NW,,,27.0,1235.0,,3.0,,,,1.0,12.0,139.0,
2020-12-18,NW,,,9.0,1244.0,,3.0,,,,0.0,12.0,140.0,
2020-12-19,NW,,,12.0,1256.0,,3.0,,,,0.0,12.0,134.0,
2020-12-20,NW,,,10.0,1266.0,,4.0,,,,0.0,12.0,141.0,
2020-12-21,NW,,,11.0,1277.0,,3.0,,,,0.0,12.0,128.0,
2020-12-22,NW,,,23.0,1300.0,,2.0,,,,0.0,12.0,120.0,
2020-12-23,NW,,,24.0,1324.0,,1.0,,,,0.0,12.0,111.0,
2020-12-24,NW,,,7.0,1331.0,,1.0,,,,0.0,12.0,104.0,
2020-12-25,NW,,,8.0,1339.0,,1.0,,,,0.0,12.0,104.0,
2020-12-26,NW,,,6.0,1345.0,,1.0,,,,0.0,12.0,103.0,
2020-12-27,NW,,,11.0,1356.0,,3.0,,,,0.0,12.0,96.0,
2020-12-28,NW,,,18.0,1374.0,,3.0,,,,0.0,12.0,104.0,
2020-12-29,NW,,,24.0,1398.0,,2.0,,,,0.0,12.0,113.0,
2020-12-30,NW,,,29.0,1427.0,,2.0,,,,0.0,12.0,124.0,
2020-12-31,NW,,,25.0,1452.0,,2.0,,,,0.0,12.0,118.0,
2021-01-01,NW,,,14.0,1466.0,,2.0,,,,0.0,12.0,123.0,
2021-01-02,NW,,,2.0,1468.0,,3.0,,,,0.0,12.0,120.0,
2021-01-03,NW,,,14.0,1482.0,,3.0,,,,0.0,12.0,122.0,
2021-01-04,NW,,,18.0,1500.0,,3.0,,,,0.0,12.0,116.0,
2021-01-05,NW,,,33.0,1533.0,,2.0,,,,0.0,12.0,127.0,
2021-01-06,NW,,,20.0,1553.0,,1.0,,,,0.0,12.0,143.0,
2021-01-07,NW,,,18.0,1571.0,,1.0,,,,1.0,13.0,138.0,
2021-01-08,NW,,,11.0,1582.0,,3.0,,,,0.0,13.0,123.0,
2021-01-09,NW,,,11.0,1593.0,,3.0,,,,0.0,13.0,127.0,
2021-01-10,NW,,,11.0,1604.0,,3.0,,,,0.0,13.0,127.0,
2021-01-11,NW,,,12.0,1616.0,,3.0,,,,0.0,13.0,105.0,
2021-01-12,NW,,,11.0,1627.0,,2.0,,,,0.0,13.0,103.0,
2021-01-13,NW,,,17.0,1644.0,,2.0,,,,0.0,13.0,92.0,
2021-01-14,NW,,,12.0,1656.0,,3.0,,,,0.0,13.0,101.0,
2021-01-15,NW,,,12.0,1668.0,,3.0,,,,0.0,13.0,85.0,
2021-01-16,NW,,,25.0,1693.0,,2.0,,,,1.0,14.0,95.0,
2021-01-17,NW,,,10.0,1703.0,,2.0,,,,0.0,14.0,100.0,
2021-01-18,NW,,,10.0,1713.0,,2.0,,,,0.0,14.0,103.0,
2021-01-19,NW,,,20.0,1733.0,,3.0,,,,0.0,14.0,111.0,
2021-01-20,NW,,,12.0,1745.0,,3.0,,,,0.0,14.0,119.0,
2021-01-21,NW,,,17.0,1762.0,,3.0,,,,1.0,15.0,119.0,
2021-01-22,NW,,,17.0,1779.0,,3.0,,,,0.0,15.0,122.0,
2021-01-23,NW,,,12.0,1791.0,,3.0,,,,1.0,16.0,117.0,
2021-01-24,NW,,,9.0,1800.0,,3.0,,,,0.0,16.0,116.0,
2021-01-25,NW,,,7.0,1807.0,,3.0,,,,0.0,16.0,103.0,
2021-01-26,NW,,,9.0,1816.0,,2.0,,,,0.0,16.0,108.0,
2021-01-27,NW,,,10.0,1826.0,,2.0,,,,0.0,16.0,106.0,
2021-01-28,NW,,,11.0,1837.0,,2.0,,,,0.0,16.0,98.0,
2021-01-29,NW,,,13.0,1850.0,,2.0,,,,0.0,16.0,98.0,
2021-01-30,NW,,,3.0,1853.0,,3.0,,,,0.0,16.0,78.0,
2021-01-31,NW,,,1.0,1854.0,,4.0,,,,0.0,16.0,67.0,
2021-02-01,NW,,,7.0,1861.0,,3.0,,,,0.0,16.0,65.0,
2021-02-02,NW,,,7.0,1868.0,,3.0,,,,0.0,16.0,69.0,
2021-02-03,NW,,,5.0,1873.0,,3.0,,,,0.0,16.0,61.0,
2021-02-04,NW,,,11.0,1884.0,,2.0,,,,0.0,16.0,62.0,
2021-02-05,NW,,,8.0,1892.0,,2.0,,,,0.0,16.0,57.0,
2021-02-06,NW,,,6.0,1898.0,,1.0,,,,0.0,16.0,53.0,
2021-02-07,NW,,,5.0,1903.0,,1.0,,,,0.0,16.0,52.0,
2020-03-13,OW,,6.0,,1.0,,,,,,,,,
2020-03-23,OW,,,23.0,24.0,,,,,,,0.0,,
2020-03-24,OW,,,1.0,25.0,,,,,,0.0,0.0,,
2020-03-25,OW,,,2.0,27.0,,,,,,0.0,0.0,,
2020-03-26,OW,,,3.0,30.0,,,,,,0.0,0.0,,
2020-03-27,OW,,,7.0,37.0,,,,,,0.0,0.0,,
2020-03-28,OW,,,0.0,37.0,,,,,,0.0,0.0,,
2020-03-29,OW,,,0.0,37.0,,,,,,0.0,0.0,,
2020-03-30,OW,,,9.0,46.0,,,,,,0.0,0.0,,
2020-03-31,OW,,,1.0,47.0,,,,,,0.0,0.0,,
2020-04-01,OW,,,2.0,49.0,,,,,,0.0,0.0,,
2020-04-02,OW,,,2.0,51.0,,,,,,0.0,0.0,,
2020-04-03,OW,,,5.0,56.0,,,,,,0.0,0.0,,
2020-04-04,OW,,,0.0,56.0,,,,,,0.0,0.0,,
2020-04-05,OW,,,0.0,56.0,,,,,,0.0,0.0,,
2020-04-06,OW,,,4.0,60.0,,,,,1.0,0.0,0.0,,
2020-04-07,OW,,,0.0,60.0,,,,,,0.0,0.0,,
2020-04-08,OW,,,1.0,61.0,,,,,,0.0,0.0,,
2020-04-09,OW,,,1.0,62.0,,,,,,0.0,0.0,,
2020-04-10,OW,,,0.0,62.0,,,,,,0.0,0.0,,
2020-04-11,OW,,,0.0,62.0,,,,,,0.0,0.0,,
2020-04-12,OW,,,0.0,62.0,,,,,,0.0,0.0,,
2020-04-13,OW,,,0.0,62.0,,,,,,0.0,0.0,,
2020-04-14,OW,,,2.0,64.0,,,,,,0.0,0.0,,
2020-04-15,OW,,,0.0,64.0,,,,,,0.0,0.0,,
2020-04-16,OW,,,1.0,65.0,,,,,,0.0,0.0,,
2020-04-17,OW,,,1.0,66.0,,,,,,0.0,0.0,,
2020-04-18,OW,,,0.0,66.0,,,,,,0.0,0.0,,
2020-04-19,OW,,,0.0,66.0,,,,,,0.0,0.0,,
2020-04-20,OW,,,1.0,67.0,,,,,,0.0,0.0,,
2020-04-21,OW,,,0.0,67.0,,,,,,0.0,0.0,,
2020-04-22,OW,,,0.0,67.0,,,,,,0.0,0.0,,
2020-04-23,OW,,,1.0,68.0,,,,,,0.0,0.0,,
2020-04-24,OW,,,3.0,71.0,,,,,,0.0,0.0,,
2020-04-25,OW,,,0.0,71.0,,,,,,0.0,0.0,,
2020-04-26,OW,,,0.0,71.0,,,,,,0.0,0.0,,
2020-04-27,OW,,,4.0,75.0,,,,,,0.0,0.0,,
2020-04-28,OW,,,3.0,78.0,,,,,,0.0,0.0,,
2020-04-29,OW,,,0.0,78.0,,,,,,0.0,0.0,,
2020-04-30,OW,,,0.0,78.0,,,,,,0.0,0.0,,
2020-05-01,OW,,,0.0,78.0,,,,,,0.0,0.0,,
2020-05-02,OW,,,0.0,78.0,,,,,,0.0,0.0,,
2020-05-03,OW,,,0.0,78.0,,,,,,0.0,0.0,,
2020-05-04,OW,,,1.0,79.0,,,,,,0.0,0.0,,
2020-05-05,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-06,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-07,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-08,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-09,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-10,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-11,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-12,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-13,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-14,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-15,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-16,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-17,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-18,OW,,,0.0,79.0,,,,,,0.0,0.0,,
2020-05-19,OW,,,1.0,80.0,,,,,,0.0,0.0,,
2020-05-20,OW,,,2.0,82.0,,,,,,0.0,0.0,,
2020-05-21,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-22,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-23,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-24,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-25,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-26,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-27,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-28,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-29,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-30,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-05-31,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-01,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-02,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-03,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-04,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-05,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-06,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-07,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-08,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-09,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-10,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-11,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-12,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-13,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-14,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-15,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-16,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-17,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-18,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-19,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-20,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-21,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-22,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-23,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-24,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-25,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-26,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-27,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-28,OW,,,0.0,82.0,,,,,,0.0,0.0,,
2020-06-29,OW,,,1.0,83.0,,,,,,0.0,0.0,,
2020-06-30,OW,,,0.0,83.0,,,,,,0.0,0.0,,
2020-07-01,OW,,,0.0,83.0,,,,,,0.0,0.0,,
2020-07-02,OW,,,0.0,83.0,,,,,,0.0,0.0,,
2020-07-03,OW,,,0.0,83.0,,,,,,0.0,0.0,,
2020-07-04,OW,,,0.0,83.0,,,,,,0.0,0.0,,
2020-07-05,OW,,,0.0,83.0,,,,,,0.0,0.0,,
2020-07-06,OW,,,1.0,84.0,,,,,,0.0,0.0,,
2020-07-07,OW,,,0.0,84.0,,,,,,0.0,0.0,,
2020-07-08,OW,,,0.0,84.0,,,,,,0.0,0.0,,
2020-07-09,OW,,,3.0,87.0,,,,,,0.0,0.0,,
2020-07-10,OW,,,0.0,87.0,,,,,,0.0,0.0,,
2020-07-11,OW,,,0.0,87.0,,,,,,0.0,0.0,,
2020-07-12,OW,,,0.0,87.0,,,,,,0.0,0.0,,
2020-07-13,OW,,,1.0,88.0,,,,,,0.0,0.0,,
2020-07-14,OW,,,0.0,88.0,,,,,,0.0,0.0,,
2020-07-15,OW,,,0.0,88.0,,,,,,0.0,0.0,,
2020-07-16,OW,,,0.0,88.0,,,,,,0.0,0.0,,
2020-07-17,OW,,,0.0,88.0,,,,,,0.0,0.0,,
2020-07-18,OW,,,0.0,88.0,,,,,,0.0,0.0,,
2020-07-19,OW,,,0.0,88.0,,,,,,0.0,0.0,,
2020-07-20,OW,,,1.0,89.0,,,,,,0.0,0.0,,
2020-07-21,OW,,,1.0,90.0,,,,,,0.0,0.0,,
2020-07-22,OW,,,0.0,90.0,,,,,,0.0,0.0,,
2020-07-23,OW,,,0.0,90.0,,,,,,0.0,0.0,,
2020-07-24,OW,,,0.0,90.0,,,,,,0.0,0.0,,
2020-07-25,OW,,,0.0,90.0,,,,,,0.0,0.0,,
2020-07-26,OW,,,0.0,90.0,,,,,,0.0,0.0,,
2020-07-27,OW,,,0.0,90.0,,,,,,0.0,0.0,,
2020-07-28,OW,,,0.0,90.0,,,,,,0.0,0.0,,
2020-07-29,OW,,,1.0,91.0,,,,,,0.0,0.0,,
2020-07-30,OW,,,1.0,92.0,,,,,,0.0,0.0,,
2020-07-31,OW,,,0.0,92.0,,,,,,0.0,0.0,,
2020-08-01,OW,,,0.0,92.0,,,,,,0.0,0.0,,
2020-08-02,OW,,,0.0,92.0,,,,,,0.0,0.0,,
2020-08-03,OW,,,0.0,92.0,,,,,,0.0,0.0,,
2020-08-04,OW,,,2.0,94.0,,,,,,0.0,0.0,,
2020-08-05,OW,,,0.0,94.0,,,,,,0.0,0.0,,
2020-08-06,OW,,,0.0,94.0,,,,,,0.0,0.0,,
2020-08-07,OW,,,0.0,94.0,,,,,,0.0,0.0,,
2020-08-08,OW,,,0.0,94.0,,,,,,0.0,0.0,,
2020-08-09,OW,,,0.0,94.0,,,,,,0.0,0.0,,
2020-08-10,OW,,,1.0,95.0,,,,,,0.0,0.0,,
2020-08-11,OW,,,0.0,95.0,,,,,,0.0,0.0,,
2020-08-12,OW,,,0.0,95.0,,,,,,0.0,0.0,,
2020-08-13,OW,,,0.0,95.0,,,,,,0.0,0.0,,
2020-08-14,OW,,,0.0,95.0,,,,,,0.0,0.0,,
2020-08-15,OW,,,0.0,95.0,,,,,,0.0,0.0,,
2020-08-16,OW,,,0.0,95.0,,,,,,0.0,0.0,,
2020-08-17,OW,,,0.0,95.0,,,,,,0.0,0.0,,
2020-08-18,OW,,,2.0,97.0,,,,,,0.0,0.0,,
2020-08-19,OW,,,2.0,99.0,,,,,,0.0,0.0,,
2020-08-20,OW,,,1.0,100.0,,,,,,0.0,0.0,,
2020-08-21,OW,,,1.0,101.0,,,,,,0.0,0.0,,
2020-08-22,OW,,,0.0,101.0,,,,,,0.0,0.0,,
2020-08-23,OW,,,0.0,101.0,,,,,,0.0,0.0,,
2020-08-24,OW,,,0.0,101.0,,,,,,0.0,0.0,,
2020-08-25,OW,,,1.0,102.0,,,,,,0.0,0.0,,
2020-08-26,OW,,,3.0,105.0,,,,,,0.0,0.0,,
2020-08-27,OW,,,0.0,105.0,,,,,,0.0,0.0,,
2020-08-28,OW,,,1.0,106.0,,,,,,0.0,0.0,,
2020-08-29,OW,,,0.0,106.0,,,,,,0.0,0.0,,
2020-08-30,OW,,,0.0,106.0,,,,,,0.0,0.0,,
2020-08-31,OW,,,1.0,107.0,,,,,,0.0,0.0,,
2020-09-01,OW,,,0.0,107.0,,,,,,0.0,0.0,,
2020-09-02,OW,,,0.0,107.0,,,,,,0.0,0.0,,
2020-09-03,OW,,,0.0,107.0,,,,,,0.0,0.0,,
2020-09-04,OW,,,0.0,107.0,,,,,,0.0,0.0,,
2020-09-05,OW,,,0.0,107.0,,,,,,0.0,0.0,,
2020-09-06,OW,,,0.0,107.0,,,,,,0.0,0.0,,
2020-09-07,OW,,,0.0,107.0,,,,,,0.0,0.0,,
2020-09-08,OW,,,0.0,107.0,,,,,,0.0,0.0,,
2020-09-09,OW,,,0.0,107.0,,,,,,0.0,0.0,,
2020-09-10,OW,,,1.0,108.0,,,,,,0.0,0.0,,
2020-09-11,OW,,,0.0,108.0,,,,,,0.0,0.0,,
2020-09-12,OW,,,0.0,108.0,,,,,,0.0,0.0,,
2020-09-13,OW,,,0.0,108.0,,,,,,0.0,0.0,,
2020-09-14,OW,,,0.0,108.0,,,,,,0.0,0.0,,
2020-09-15,OW,,,0.0,108.0,,,,,,0.0,0.0,,
2020-09-16,OW,,,1.0,109.0,,,,,,0.0,0.0,,
2020-09-17,OW,,,1.0,110.0,,,,,,0.0,0.0,,
2020-09-18,OW,,,0.0,110.0,,,,,,0.0,0.0,,
2020-09-19,OW,,,0.0,110.0,,,,,,0.0,0.0,,
2020-09-20,OW,,,0.0,110.0,,,,,,0.0,0.0,,
2020-09-21,OW,,,4.0,114.0,,,,,,0.0,0.0,,
2020-09-22,OW,,,2.0,116.0,,,,,,0.0,0.0,,
2020-09-23,OW,,,1.0,117.0,,,,,,0.0,0.0,,
2020-09-24,OW,,,2.0,119.0,,,,,,0.0,0.0,,
2020-09-25,OW,,,0.0,119.0,,,,,,0.0,0.0,,
2020-09-26,OW,,,0.0,119.0,,,,,,0.0,0.0,,
2020-09-27,OW,,,0.0,119.0,,,,,,0.0,0.0,,
2020-09-28,OW,,,2.0,121.0,,,,,,0.0,0.0,,
2020-09-29,OW,,,1.0,122.0,,,,,,0.0,0.0,,
2020-09-30,OW,,,1.0,123.0,,,,,,0.0,0.0,,
2020-10-01,OW,,,0.0,123.0,,,,,,0.0,0.0,,
2020-10-02,OW,,,1.0,124.0,,,,,,0.0,0.0,,
2020-10-03,OW,,,0.0,124.0,,,,,,0.0,0.0,,
2020-10-04,OW,,,0.0,124.0,,,,,,0.0,0.0,,
2020-10-05,OW,,,3.0,127.0,,,,,,0.0,0.0,,
2020-10-06,OW,,,5.0,132.0,,,,,,0.0,0.0,,
2020-10-07,OW,,,13.0,145.0,,,,,,0.0,0.0,,
2020-10-08,OW,,,5.0,150.0,,,,,,0.0,0.0,,
2020-10-09,OW,,,10.0,160.0,,,,,,0.0,0.0,,
2020-10-10,OW,,,0.0,160.0,,,,,,0.0,0.0,,
2020-10-11,OW,,,0.0,160.0,,,,,,0.0,0.0,,
2020-10-12,OW,,,9.0,169.0,,,,,,1.0,1.0,,
2020-10-13,OW,,,2.0,171.0,,,,,,0.0,1.0,,
2020-10-14,OW,,,20.0,191.0,,,,,,0.0,1.0,,
2020-10-15,OW,,,16.0,207.0,,,,,,1.0,2.0,,
2020-10-16,OW,,,14.0,221.0,,,,,,1.0,3.0,,
2020-10-17,OW,,,0.0,221.0,,,,,,0.0,3.0,,
2020-10-18,OW,,,0.0,221.0,,,,,,0.0,3.0,,
2020-10-19,OW,,,31.0,252.0,,,,,,0.0,3.0,,
2020-10-20,OW,,,0.0,252.0,,,,,,0.0,3.0,,
2020-10-21,OW,,,14.0,266.0,,,,,,1.0,4.0,,
2020-10-22,OW,,,9.0,275.0,,,,,,1.0,5.0,,
2020-10-23,OW,,,7.0,282.0,,,,,,0.0,5.0,,
2020-10-24,OW,,,0.0,282.0,,,,,,0.0,5.0,,
2020-10-25,OW,,,0.0,282.0,,,,,,0.0,5.0,,
2020-10-26,OW,,,58.0,340.0,,,,,,0.0,5.0,,
2020-10-27,OW,,,35.0,375.0,,,,,,0.0,5.0,,
2020-10-28,OW,,,6.0,381.0,,,,,,0.0,5.0,,
2020-10-29,OW,,,19.0,400.0,,,,,,0.0,5.0,,
2020-10-30,OW,,,14.0,414.0,,,,,,0.0,5.0,,
2020-10-31,OW,,,0.0,414.0,,,,,,0.0,5.0,,
2020-11-01,OW,,,0.0,414.0,,,,,,0.0,5.0,,
2020-11-02,OW,,,19.0,433.0,,,,,,0.0,5.0,,
2020-11-03,OW,,,22.0,455.0,,,,,,0.0,5.0,,
2020-11-04,OW,,,13.0,468.0,,,,,,0.0,5.0,,
2020-11-05,OW,,,18.0,486.0,,,,,,1.0,6.0,,
2020-11-06,OW,,,32.0,518.0,,,,,,0.0,6.0,,
2020-11-07,OW,,,0.0,518.0,,,,,,0.0,6.0,,
2020-11-08,OW,,,0.0,518.0,,,,,,0.0,6.0,,
2020-11-09,OW,,,70.0,588.0,,,,,,0.0,6.0,,
2020-11-10,OW,,,5.0,593.0,,,,,,0.0,6.0,,
2020-11-11,OW,,,23.0,616.0,,,,,,3.0,9.0,,
2020-11-12,OW,,,17.0,633.0,,,,,,1.0,10.0,,
2020-11-13,OW,,,31.0,664.0,,,,,,0.0,10.0,,
2020-11-14,OW,,,19.0,683.0,,,,,,0.0,10.0,,
2020-11-15,OW,,,19.0,702.0,,,,,,0.0,10.0,,
2020-11-16,OW,,,11.0,713.0,,,,,,0.0,10.0,,
2020-11-17,OW,,,35.0,748.0,,,,,,0.0,10.0,,
2020-11-18,OW,,,8.0,756.0,,,,,,1.0,11.0,,
2020-11-19,OW,,,27.0,783.0,,,,,,2.0,13.0,,
2020-11-20,OW,,,27.0,810.0,,,,,,0.0,13.0,,
2020-11-21,OW,,,34.0,844.0,,,,,,0.0,13.0,,
2020-11-22,OW,,,26.0,870.0,,,,,,2.0,15.0,,
2020-11-23,OW,,,11.0,881.0,,,,,,0.0,15.0,,
2020-11-24,OW,,,17.0,898.0,,,,,,1.0,16.0,,
2020-11-25,OW,,,11.0,909.0,,,,,,1.0,17.0,,
2020-11-26,OW,,,17.0,926.0,,,,,,0.0,17.0,,
2020-11-27,OW,,,23.0,949.0,,,,,,1.0,18.0,161.0,
2020-11-28,OW,,,29.0,978.0,,,,,,1.0,19.0,,
2020-11-29,OW,,,6.0,984.0,,,,,,0.0,19.0,,
2020-11-30,OW,,,19.0,1003.0,,,,,,1.0,20.0,153.0,
2020-12-01,OW,,,9.0,1012.0,,,,,,3.0,23.0,149.0,
2020-12-02,OW,,,15.0,1027.0,,,,,,1.0,24.0,135.0,
2020-12-03,OW,,,20.0,1047.0,,,,,,2.0,26.0,141.0,
2020-12-04,OW,,,18.0,1065.0,,,,,,0.0,26.0,139.0,
2020-12-05,OW,,,15.0,1080.0,,,,,,0.0,26.0,,
2020-12-06,OW,,,8.0,1088.0,,,,,,0.0,26.0,,
2020-12-07,OW,,,15.0,1103.0,,,,,,0.0,26.0,116.0,
2020-12-08,OW,,,9.0,1112.0,,,,,,0.0,26.0,,
2020-12-09,OW,,,23.0,1135.0,,,,,,0.0,26.0,119.0,
2020-12-10,OW,,,9.0,1144.0,,,,,,0.0,26.0,123.0,
2020-12-11,OW,,,12.0,1156.0,,,,,,0.0,26.0,123.0,
2020-12-12,OW,,,10.0,1166.0,,,,,,0.0,26.0,,
2020-12-13,OW,,,12.0,1178.0,,,,,,0.0,26.0,,
2020-12-14,OW,,,11.0,1189.0,,,,,,0.0,26.0,100.0,
2020-12-15,OW,,,3.0,1192.0,,,,,,0.0,26.0,87.0,
2020-12-16,OW,,,12.0,1204.0,,,,,,0.0,26.0,85.0,
2020-12-17,OW,,,14.0,1218.0,,,,,,0.0,26.0,90.0,
2020-12-18,OW,,,15.0,1233.0,,,,,,0.0,26.0,97.0,
2020-12-19,OW,,,8.0,1241.0,,,,,,0.0,26.0,,
2020-12-20,OW,,,16.0,1257.0,,,,,,0.0,26.0,,
2020-12-21,OW,,,8.0,1265.0,,,,,,0.0,26.0,94.0,
2020-12-22,OW,,,16.0,1281.0,,,,,,1.0,27.0,97.0,
2020-12-23,OW,,,17.0,1298.0,,,,,,2.0,29.0,101.0,
2020-12-24,OW,,,15.0,1313.0,,,,,,1.0,30.0,,
2020-12-25,OW,,,11.0,1324.0,,,,,,0.0,30.0,,
2020-12-26,OW,,,0.0,1324.0,,,,,,0.0,30.0,,
2020-12-27,OW,,,21.0,1345.0,,,,,,0.0,30.0,,
2020-12-28,OW,,,3.0,1348.0,,,,,,0.0,30.0,99.0,
2020-12-29,OW,,,12.0,1360.0,,,,,,0.0,30.0,100.0,
2020-12-30,OW,,,9.0,1369.0,,,,,,0.0,30.0,91.0,
2020-12-31,OW,,,18.0,1387.0,,,,,,0.0,30.0,95.0,
2021-01-04,OW,,,40.0,1427.0,,,,,,0.0,30.0,81.0,
2021-01-05,OW,,,11.0,1438.0,,,,,,0.0,30.0,81.0,
2021-01-06,OW,,,17.0,1455.0,,,,,,0.0,30.0,91.0,
2021-01-07,OW,,,19.0,1474.0,,,,,,0.0,30.0,106.0,
2021-01-08,OW,,,11.0,1485.0,,,,,,0.0,30.0,109.0,
2021-01-11,OW,,,33.0,1518.0,,,,,,0.0,30.0,105.0,
2021-01-12,OW,,,8.0,1526.0,,,,,,0.0,30.0,106.0,
2021-01-13,OW,,,14.0,1540.0,,,,,,0.0,30.0,101.0,
